episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count
27075,1,13.86,34.65,9,5,0,6.70278,4.26085,0.1,OP3,scripted,OP3_HARD,3,2,12332
27076,1,12.474,27.72,8,6,0,6.31738,3.8861,0.075,OP3,scripted,OP3_HARD,3,2,12332
27077,1,12.474,38.808,18,1,0,6.73266,4.15654,0.1,OP3,snapshot,,3,2,12333
27078,0,13.86,33.957,8,3,0,5.60781,3.4435,0.1,OP3,species,,2,3,12334
27079,1,11.088,33.957,14,7,0,6.67323,3.99882,0.075,OP3,snapshot,,3,2,12335
27080,1,11.088,28.413,11,4,0,6.42105,4.46815,0.075,OP3,snapshot,,3,2,12336
27081,0,9.702,27.027,3,4,0,6.32478,4.23365,0.0666667,OP3,species,,1,3,12337
27082,1,11.088,34.65,15,1,0,5.65688,4.01052,0.0916667,OP3,scripted,OP3_HARD,3,2,12338
27083,1,11.781,31.878,4,7,0,6.96466,4.41787,0.116667,OP3,scripted,OP3_HARD,3,2,12338
27084,1,10.395,36.036,21,8,0,6.47242,4.33716,0.0833333,OP3,scripted,OP3_HARD,3,1,12338
27085,1,11.781,32.571,8,1,0,6.85392,4.3623,0.0833333,OP3,snapshot,,3,2,12339
27086,1,13.86,32.571,7,1,0,6.62146,4.64115,0.1,OP3,scripted,OP3_HARD,3,2,12340
27087,0,13.167,42.273,16,8,0,6.60035,3.51063,0.133333,OP3,scripted,OP3_HARD,3,3,12340
27088,0,11.088,33.957,22,6,0,6.21471,4.4672,0.0666667,OP3,snapshot,,2,3,12341
27089,1,9.702,33.957,19,4,0,5.88477,3.57868,0.0916667,OP3,snapshot,,3,2,12342
27090,0,9.009,27.72,9,2,0,6.0487,3.8785,0.075,OP3,species,,2,3,12343
27091,1,11.781,36.036,10,7,0,6.95224,4.54219,0.0666667,OP3,snapshot,,3,2,12344
27092,1,10.395,24.948,4,7,0,7.30135,5.19034,0.075,OP3,scripted,OP3_HARD,3,2,12345
27093,1,11.781,36.729,17,7,0,6.4683,4.21062,0.0666667,OP3,snapshot,,3,2,12346
27094,1,13.167,30.492,20,6,0,7.16461,4.76982,0.116667,OP3,scripted,OP3_HARD,3,2,12347
27095,1,11.781,29.799,2,4,0,7.41014,5.24217,0.075,OP3,species,,3,2,12348
27096,1,10.395,24.948,12,4,0,6.03754,4.60086,0.0666667,OP3,scripted,OP3_HARD,3,0,12349
27097,0,11.088,35.343,16,3,0,6.53859,3.8184,0.0833333,OP3,snapshot,,3,3,12350
27098,0,12.474,33.264,5,4,0,7.12532,3.77146,0.1,OP3,scripted,OP3_HARD,2,3,12351
27099,1,15.246,36.729,15,10,0,6.95884,4.41805,0.0833333,OP3,snapshot,,3,2,12352
27100,0,13.86,36.729,12,9,0,6.76792,4.62432,0.075,OP3,scripted,OP3_HARD,3,3,12353
27101,1,10.395,36.036,6,4,0,7.00969,4.35132,0.108333,OP3,species,,3,2,12354
27102,0,13.167,34.65,10,4,0,6.97284,3.98475,0.108333,OP3,scripted,OP3_HARD,3,3,12355
27103,1,12.474,33.957,6,5,0,5.47695,2.87162,0.0916667,OP3,scripted,OP3_HARD,3,2,12355
27104,1,11.088,30.492,22,10,0,6.10401,3.81802,0.075,OP3,snapshot,,3,1,12356
27105,1,9.702,32.571,11,4,0,7.92708,4.14122,0.125,OP3,snapshot,,3,2,12357
27106,0,12.474,31.878,12,3,0,8.49131,3.76404,0.1,OP3,species,,2,3,12358
27107,1,10.395,24.948,7,3,0,7.15534,5.07181,0.0916667,OP3,scripted,OP3_HARD,3,2,12359
27108,0,17.325,36.729,8,8,0,6.66524,3.6771,0.158333,OP3,scripted,OP3_HARD,2,3,12359
27109,0,12.474,38.808,31,6,0,4.82419,4.3775,0.0583333,OP3,snapshot,,2,3,12360
27110,1,10.395,32.571,6,3,0,7.57639,4.71142,0.0583333,OP3,snapshot,,3,2,12361
27111,1,12.474,30.492,22,6,0,6.42734,5.05124,0.125,OP3,snapshot,,3,2,12362
27112,1,12.474,33.264,4,2,0,6.80787,4.05683,0.0833333,OP3,species,,3,2,12363
27113,1,10.395,33.957,8,6,0,7.37164,4.29815,0.1,OP3,scripted,OP3_HARD,3,2,12364
27114,1,11.088,28.413,3,6,0,7.16368,4.79982,0.075,OP3,species,,3,2,12365
27115,0,11.088,33.957,15,5,0,5.61607,3.5259,0.1,OP3,species,,2,3,12366
27116,0,13.167,37.422,2,3,0,5.73558,3.16923,0.125,OP3,scripted,OP3_HARD,3,3,12367
27117,0,11.088,34.65,9,4,0,7.21185,3.56222,0.116667,OP3,scripted,OP3_HARD,2,3,12367
27118,1,12.474,40.887,21,4,0,6.21849,3.25144,0.116667,OP3,snapshot,,3,2,12368
27119,1,13.86,28.413,11,2,0,6.85129,4.31575,0.108333,OP3,scripted,OP3_HARD,3,1,12369
27120,1,11.088,33.264,3,0,0,8.51216,4.80851,0.141667,OP3,scripted,OP3_HARD,3,2,12369
27121,0,11.088,29.106,17,6,0,7.05146,4.66411,0.141667,OP3,species,,3,3,12370
27122,0,9.702,29.106,8,4,0,6.50747,4.26345,0.0916667,OP3,species,,3,3,12370
27123,1,9.702,29.799,14,4,0,7.06239,3.92811,0.108333,OP3,snapshot,,3,2,12371
27124,1,11.781,27.72,11,3,0,5.5364,4.67548,0.0583333,OP3,scripted,OP3_HARD,3,2,12372
27125,1,10.395,28.413,6,4,0,6.54923,5.08572,0.0833333,OP3,scripted,OP3_HARD,3,2,12372
27126,0,11.781,34.65,14,4,0,5.39257,4.25842,0.116667,OP3,scripted,OP3_HARD,2,3,12372
27127,0,9.702,28.413,16,2,0,6.70917,3.70132,0.0666667,OP3,species,,2,3,12373
27128,0,12.474,28.413,6,2,0,6.81436,3.66768,0.075,OP3,scripted,OP3_HARD,2,3,12374
27129,1,13.86,40.194,14,5,0,7.45133,2.99009,0.116667,OP3,scripted,OP3_HARD,3,2,12374
27130,1,9.702,29.799,19,6,0,7.05155,5.26631,0.108333,OP3,species,,3,2,12375
27131,0,11.781,34.65,4,6,0,5.14303,3.22228,0.0666667,OP3,snapshot,,3,3,12376
27132,1,13.167,29.106,14,5,0,7.23712,4.31625,0.1,OP3,scripted,OP3_HARD,3,1,12377
27133,1,10.395,23.562,3,5,0,7.4177,5.22424,0.0833333,OP3,scripted,OP3_HARD,3,0,12377
27134,0,14.553,31.878,15,2,0,6.8549,4.34405,0.0916667,OP3,scripted,OP3_HARD,2,3,12377
27135,0,10.395,34.65,9,2,0,6.74542,3.08083,0.0833333,OP3,scripted,OP3_HARD,3,3,12377
27136,0,12.474,29.106,7,5,0,7.29353,4.07336,0.075,OP3,species,,1,3,12378
27137,1,15.246,31.185,7,2,0,6.20475,3.60746,0.1,OP3,scripted,OP3_HARD,3,2,12379
27138,1,11.088,34.65,6,9,0,6.47978,3.66964,0.1,OP3,species,,3,2,12380
27139,1,10.395,33.957,20,6,0,5.39093,3.90446,0.108333,OP3,snapshot,,3,2,12381
27140,0,11.781,29.106,11,2,0,7.5699,4.58783,0.075,OP3,species,,2,3,12382
27141,1,14.553,29.106,9,3,0,6.87468,4.82633,0.108333,OP3,scripted,OP3_HARD,3,2,12383
27142,1,11.781,33.957,11,8,0,7.28559,4.22816,0.0833333,OP3,snapshot,,3,2,12384
27143,1,11.781,27.72,4,6,0,6.30862,3.76502,0.0916667,OP3,scripted,OP3_HARD,3,2,12385
27144,1,11.088,33.957,5,4,0,5.50063,2.73522,0.0583333,OP3,snapshot,,3,2,12386
27145,1,12.474,28.413,9,5,0,6.77067,4.7412,0.0833333,OP3,snapshot,,3,1,12387
27146,0,13.167,29.799,4,4,0,6.93667,3.52305,0.0666667,OP3,scripted,OP3_HARD,3,3,12388
27147,0,10.395,33.264,19,3,0,6.1475,5.08894,0.1,OP3,snapshot,,2,3,12389
27148,1,15.939,30.492,11,4,0,6.63892,3.80656,0.075,OP3,snapshot,,3,1,12390
27149,0,10.395,22.869,7,3,0,6.85239,4.54377,0.0916667,OP3,species,,1,3,12391
27150,0,14.553,33.264,16,4,0,5.74669,4.13575,0.1,OP3,scripted,OP3_HARD,2,3,12392
27151,0,10.395,36.729,13,1,0,5.28988,2.67252,0.05,OP3,snapshot,,2,3,12393
27152,1,10.395,27.027,3,3,0,7.11242,4.67378,0.0666667,OP3,snapshot,,3,2,12394
27153,1,12.474,32.571,14,4,0,6.16438,3.40434,0.0666667,OP3,snapshot,,3,2,12395
27154,1,13.86,36.729,14,4,0,6.17659,4.26487,0.166667,OP3,scripted,OP3_HARD,3,2,12396
27155,1,10.395,29.106,7,7,0,6.563,4.91072,0.125,OP3,scripted,OP3_HARD,3,2,12396
27156,0,11.781,31.185,8,6,0,6.46031,4.81623,0.0916667,OP3,scripted,OP3_HARD,2,3,12396
27157,1,10.395,33.264,9,4,0,7.30996,4.27433,0.0916667,OP3,snapshot,,3,2,12397
27158,1,15.246,29.799,15,5,0,7.05379,3.81096,0.0666667,OP3,snapshot,,3,2,12398
27159,0,13.167,29.799,11,4,0,7.04553,4.74856,0.108333,OP3,scripted,OP3_HARD,2,3,12399
27160,1,15.246,34.65,7,6,0,7.89559,3.88906,0.108333,OP3,scripted,OP3_HARD,3,2,12399
27161,1,9.702,30.492,10,5,0,8.037,4.65892,0.108333,OP3,species,,3,2,12400
27162,1,10.395,27.027,8,8,0,6.6789,4.84543,0.075,OP3,species,,3,2,12400
27163,0,13.167,27.72,3,2,0,6.55439,4.62247,0.0833333,OP3,scripted,OP3_HARD,2,3,12401
27164,1,10.395,33.957,13,5,0,6.99203,3.76611,0.0833333,OP3,snapshot,,3,2,12402
27165,1,9.702,30.492,5,4,0,5.82366,2.86327,0.116667,OP3,species,,3,2,12403
27166,1,11.088,28.413,19,0,0,8.44724,4.74301,0.0666667,OP3,scripted,OP3_HARD,3,2,12404
27167,0,10.395,32.571,11,9,0,5.53198,3.41364,0.075,OP3,scripted,OP3_HARD,2,3,12404
27168,1,12.474,27.72,9,2,0,7.589,3.76658,0.0916667,OP3,scripted,OP3_HARD,3,2,12404
27169,0,15.246,37.422,9,5,0,5.89102,3.43641,0.1,OP3,snapshot,,2,3,12405
27170,1,11.088,33.957,11,4,0,4.90021,3.64812,0.0666667,OP3,snapshot,,3,2,12406
27171,1,12.474,32.571,9,3,0,7.55246,4.10458,0.108333,OP3,scripted,OP3_HARD,3,2,12407
27172,0,9.009,26.334,10,5,0,5.30292,3.92309,0.05,OP3,species,,2,3,12408
27173,1,10.395,29.106,5,3,0,6.47248,4.56445,0.075,OP3,species,,3,2,12408
27174,0,12.474,34.65,9,2,0,5.7216,2.99346,0.125,OP3,snapshot,,2,3,12409
27175,1,11.088,31.185,11,6,0,7.74052,3.41275,0.075,OP3,scripted,OP3_HARD,3,2,12410
27176,0,11.781,36.729,23,10,0,7.1491,4.50054,0.125,OP3,scripted,OP3_HARD,2,3,12410
27177,0,11.088,30.492,16,5,0,6.87507,5.74459,0.075,OP3,scripted,OP3_HARD,3,3,12410
27178,1,11.088,33.264,8,6,0,5.20501,3.28247,0.0833333,OP3,species,,3,2,12411
27179,1,13.86,30.492,10,4,0,6.44816,4.23182,0.0833333,OP3,scripted,OP3_HARD,3,2,12412
27180,0,10.395,31.185,11,2,0,5.2321,3.38759,0.0666667,OP3,snapshot,,2,3,12413
27181,1,12.474,31.185,8,2,0,7.43826,4.71685,0.1,OP3,snapshot,,3,2,12414
27182,0,14.553,33.264,4,1,0,7.40498,4.50782,0.075,OP3,scripted,OP3_HARD,2,3,12415
27183,1,11.088,29.106,5,0,0,7.1635,4.12501,0.1,OP3,species,,3,1,12416
27184,1,10.395,27.027,5,6,0,6.903,4.95134,0.0666667,OP3,scripted,OP3_HARD,3,2,12417
27185,1,13.167,30.492,8,9,0,7.41457,4.44813,0.0916667,OP3,snapshot,,3,2,12418
27186,1,15.246,31.878,12,2,0,7.81639,4.13819,0.1,OP3,scripted,OP3_HARD,3,2,12419
27187,1,12.474,30.492,10,5,0,7.53646,4.16012,0.0666667,OP3,species,,3,2,12420
27188,1,11.088,31.185,9,7,0,6.9415,3.59929,0.0833333,OP3,scripted,OP3_HARD,3,2,12421
27189,1,11.781,29.106,7,3,0,7.48767,4.29408,0.0666667,OP3,snapshot,,3,2,12422
27190,0,11.088,28.413,6,1,0,6.64903,4.14516,0.0833333,OP3,scripted,OP3_HARD,2,3,12423
27191,1,12.474,42.273,27,6,0,7.07226,3.78376,0.1,OP3,snapshot,,3,2,12424
27192,0,11.088,30.492,10,3,0,6.79919,4.12752,0.0666667,OP3,scripted,OP3_HARD,2,3,12425
27193,1,11.781,23.562,5,10,0,6.31609,4.76358,0.075,OP3,scripted,OP3_HARD,3,1,12425
27194,1,12.474,31.185,5,5,0,6.07493,4.39497,0.108333,OP3,scripted,OP3_HARD,3,2,12425
27195,1,12.474,34.65,15,8,0,6.57324,3.75319,0.0916667,OP3,scripted,OP3_HARD,3,1,12425
27196,0,11.088,33.264,7,5,0,6.95328,4.3017,0.108333,OP3,scripted,OP3_HARD,2,3,12425
27197,0,9.702,25.641,8,1,0,6.76251,3.91677,0.1,OP3,species,,1,3,12426
27198,1,13.167,31.185,11,3,0,7.26821,4.22232,0.0666667,OP3,snapshot,,3,2,12427
27199,1,11.088,27.027,11,1,0,7.26445,4.47971,0.0666667,OP3,snapshot,,3,1,12428
27200,1,11.088,27.027,9,4,0,8.13457,4.00786,0.075,OP3,scripted,OP3_HARD,3,1,12429
27201,1,14.553,26.334,10,0,0,6.14783,4.7316,0.0833333,OP3,snapshot,,3,1,12430
27202,1,15.939,35.343,7,10,0,6.14088,3.98029,0.0916667,OP3,species,,3,2,12431
27203,1,13.167,35.343,17,9,0,7.23271,3.62106,0.0916667,OP3,snapshot,,3,2,12432
27204,1,9.702,31.185,17,7,0,6.41926,4.00065,0.0916667,OP3,snapshot,,3,2,12433
27205,1,10.395,27.027,6,5,0,6.89422,4.87178,0.0666667,OP3,scripted,OP3_HARD,3,1,12434
27206,0,9.702,27.72,7,4,0,7.58394,4.7158,0.116667,OP3,species,,3,3,12435
27207,0,15.246,40.194,10,5,0,6.17062,3.5974,0.166667,OP3,scripted,OP3_HARD,2,3,12436
27208,1,12.474,33.957,12,1,0,6.46577,3.61357,0.075,OP3,snapshot,,3,2,12437
27209,0,11.088,27.72,7,5,0,5.19782,3.45715,0.05,OP3,scripted,OP3_HARD,2,3,12438
27210,0,13.167,27.72,5,3,0,8.48929,4.2035,0.1,OP3,scripted,OP3_HARD,2,3,12438
27211,1,12.474,27.72,9,2,0,6.40856,4.49069,0.0833333,OP3,snapshot,,3,2,12439
27212,0,15.246,33.264,10,2,0,7.22414,3.6763,0.0916667,OP3,scripted,OP3_HARD,2,3,12440
27213,0,12.474,32.571,11,2,0,5.57382,3.80945,0.1,OP3,scripted,OP3_HARD,2,3,12440
27214,1,12.474,28.413,5,6,0,6.52672,3.86772,0.1,OP3,species,,3,2,12441
27215,1,13.167,29.106,12,1,0,7.08414,4.98271,0.0833333,OP3,scripted,OP3_HARD,3,2,12442
27216,0,11.088,36.036,17,4,0,5.91336,4.08161,0.0916667,OP3,scripted,OP3_HARD,3,3,12442
27217,1,10.395,33.957,7,7,0,6.95848,4.64351,0.075,OP3,snapshot,,3,2,12443
27218,1,11.781,27.027,7,1,0,7.87188,4.22523,0.0416667,OP3,scripted,OP3_HARD,3,1,12444
27219,0,11.088,32.571,11,3,0,6.77898,4.12489,0.075,OP3,species,,2,3,12445
27220,1,13.86,31.878,11,8,0,6.99187,4.04194,0.1,OP3,scripted,OP3_HARD,3,1,12446
27221,1,9.702,29.799,19,7,0,6.36085,4.59676,0.0583333,OP3,species,,3,2,12447
27222,1,12.474,37.422,27,3,0,6.59257,3.70134,0.0666667,OP3,snapshot,,3,2,12448
27223,0,11.781,31.878,5,1,0,5.92903,3.39104,0.0916667,OP3,species,,2,3,12449
27224,0,12.474,32.571,3,4,0,7.89097,3.47295,0.125,OP3,scripted,OP3_HARD,2,3,12450
27225,1,10.395,29.799,9,4,0,7.21825,4.36494,0.0833333,OP3,species,,3,2,12451
27226,1,12.474,38.115,17,12,0,6.3661,3.5696,0.0916667,OP3,scripted,OP3_HARD,3,2,12452
27227,0,11.781,31.185,7,2,0,7.78102,4.29179,0.108333,OP3,scripted,OP3_HARD,2,3,12452
27228,0,13.86,38.115,11,10,0,5.8209,4.14468,0.116667,OP3,scripted,OP3_HARD,2,3,12452
27229,1,12.474,29.799,8,3,0,7.78406,4.47235,0.0666667,OP3,species,,3,2,12453
27230,0,13.167,41.58,25,1,0,8.12192,5.07756,0.1,OP3,scripted,OP3_HARD,2,3,12454
27231,0,9.702,36.729,14,3,0,5.92805,3.80392,0.116667,OP3,snapshot,,2,3,12455
27232,1,11.088,27.027,8,3,0,7.63466,4.6063,0.0583333,OP3,snapshot,,3,1,12456
27233,1,11.088,40.887,19,5,0,6.36295,2.7543,0.075,OP3,scripted,OP3_HARD,3,2,12457
27234,1,12.474,36.729,17,2,0,7.95517,3.91335,0.0833333,OP3,snapshot,,3,2,12458
27235,0,9.702,29.106,12,4,0,5.64916,4.70481,0.0916667,OP3,species,,2,3,12459
27236,0,11.088,29.106,12,5,0,7.20197,5.03425,0.0833333,OP3,species,,2,3,12459
27237,0,11.088,30.492,13,5,0,5.57208,3.80576,0.125,OP3,scripted,OP3_HARD,2,3,12460
27238,1,13.167,29.799,10,7,0,6.37973,4.37331,0.0833333,OP3,scripted,OP3_HARD,3,2,12460
27239,1,10.395,36.036,26,6,0,5.20633,3.37697,0.075,OP3,snapshot,,3,2,12461
27240,1,10.395,33.957,9,5,0,6.75124,3.7174,0.0833333,OP3,scripted,OP3_HARD,3,2,12462
27241,0,13.86,30.492,13,3,0,4.58269,3.62839,0.0833333,OP3,scripted,OP3_HARD,2,3,12462
27242,0,9.702,29.106,6,4,0,6.39729,4.64657,0.075,OP3,species,,2,3,12463
27243,0,13.86,40.194,10,3,0,5.84803,3.64554,0.075,OP3,scripted,OP3_HARD,2,3,12464
27244,1,13.86,32.571,6,1,0,8.27345,4.46043,0.0916667,OP3,species,,3,2,12465
27245,0,11.088,32.571,8,3,0,8.06339,4.3561,0.0916667,OP3,scripted,OP3_HARD,3,3,12466
27246,1,12.474,34.65,13,4,0,7.17728,4.34061,0.0916667,OP3,snapshot,,3,2,12467
27247,0,15.939,31.878,5,6,0,7.83871,3.64117,0.108333,OP3,scripted,OP3_HARD,2,3,12468
27248,1,11.781,28.413,8,3,0,7.21576,3.89651,0.0833333,OP3,scripted,OP3_HARD,3,1,12468
27249,1,11.088,36.036,5,8,0,6.99634,3.79613,0.1,OP3,species,,3,2,12469
27250,0,14.553,31.185,14,2,0,6.12509,4.02203,0.075,OP3,scripted,OP3_HARD,2,3,12470
27251,1,13.86,31.878,6,4,0,7.20869,3.39607,0.1,OP3,scripted,OP3_HARD,3,2,12470
27252,0,11.088,40.194,12,5,0,5.09946,3.50634,0.0666667,OP3,scripted,OP3_HARD,2,3,12470
27253,1,11.088,29.799,10,3,0,6.65503,4.0635,0.1,OP3,scripted,OP3_HARD,3,2,12470
27254,0,12.474,30.492,13,3,0,8.37609,3.87255,0.116667,OP3,scripted,OP3_HARD,2,3,12470
27255,0,12.474,32.571,4,3,0,6.50916,3.85063,0.108333,OP3,scripted,OP3_HARD,2,3,12470
27256,1,13.167,32.571,7,4,0,6.94678,3.666,0.0666667,OP3,scripted,OP3_HARD,3,2,12470
27257,1,11.781,31.185,10,3,0,8.53139,3.68623,0.108333,OP3,scripted,OP3_HARD,3,2,12470
27258,1,9.702,26.334,13,4,0,6.75392,4.69209,0.075,OP3,snapshot,,3,2,12471
27259,0,11.088,29.106,2,1,0,6.11558,3.39917,0.0916667,OP3,scripted,OP3_HARD,2,3,12472
27260,1,11.088,33.957,14,7,0,7.79357,4.00299,0.108333,OP3,scripted,OP3_HARD,3,2,12472
27261,1,10.395,28.413,11,6,0,6.37804,4.86408,0.0666667,OP3,scripted,OP3_HARD,3,1,12472
27262,1,12.474,42.273,16,13,0,5.74596,3.55569,0.1,OP3,snapshot,,3,2,12473
27263,1,11.088,29.799,14,3,0,7.74781,4.29394,0.116667,OP3,scripted,OP3_HARD,3,2,12474
27264,0,13.167,29.799,9,8,0,6.51885,4.35125,0.0916667,OP3,species,,1,3,12475
27265,0,13.167,33.264,8,2,0,7.68506,4.14247,0.116667,OP3,scripted,OP3_HARD,3,3,12476
27266,1,10.395,32.571,8,10,0,5.89455,4.09498,0.0833333,OP3,scripted,OP3_HARD,3,2,12476
27267,1,11.088,27.72,8,4,0,6.30525,4.18999,0.05,OP3,scripted,OP3_HARD,3,2,12476
27268,1,11.781,32.571,12,5,0,8.12959,4.62234,0.0916667,OP3,snapshot,,3,2,12477
27269,1,15.246,31.878,13,3,0,7.61919,4.421,0.125,OP3,scripted,OP3_HARD,3,2,12478
27270,0,10.395,29.106,7,5,0,5.62956,3.27502,0.1,OP3,species,,1,3,12479
27271,1,11.088,35.343,12,4,0,5.68827,3.73318,0.0916667,OP3,snapshot,,3,2,12480
27272,1,10.395,27.72,6,5,0,7.89804,5.59533,0.108333,OP3,scripted,OP3_HARD,3,1,12481
27273,0,12.474,29.799,7,3,0,7.89419,4.23692,0.116667,OP3,scripted,OP3_HARD,3,3,12481
27274,1,11.781,27.027,5,5,0,6.58176,4.66377,0.0833333,OP3,scripted,OP3_HARD,3,1,12481
27275,1,11.781,34.65,11,5,0,6.43984,3.93899,0.0833333,OP3,scripted,OP3_HARD,3,2,12481
27276,1,11.088,33.957,8,4,0,5.96317,3.35602,0.125,OP3,scripted,OP3_HARD,3,2,12481
27277,1,13.167,27.027,12,1,0,7.23263,4.1364,0.0916667,OP3,scripted,OP3_HARD,3,1,12481
27278,1,11.781,36.729,26,5,0,5.21304,3.02164,0.0666667,OP3,snapshot,,3,2,12482
27279,0,12.474,34.65,15,4,0,4.83299,3.01006,0.0916667,OP3,scripted,OP3_HARD,2,3,12483
27280,1,10.395,36.036,6,7,0,5.43481,4.23614,0.0833333,OP3,snapshot,,3,2,12484
27281,1,10.395,31.185,16,3,0,7.82549,3.73709,0.075,OP3,scripted,OP3_HARD,3,2,12485
27282,1,10.395,30.492,8,9,0,6.86693,5.04247,0.133333,OP3,scripted,OP3_HARD,3,2,12485
27283,0,11.781,27.72,6,4,0,7.20877,3.28935,0.0833333,OP3,species,,2,3,12486
27284,0,13.86,34.65,10,4,0,6.62936,4.51503,0.0916667,OP3,species,,3,3,12486
27285,1,12.474,28.413,9,6,0,5.88915,3.82752,0.0916667,OP3,scripted,OP3_HARD,3,2,12487
27286,1,12.474,31.878,15,7,0,9.49189,4.67524,0.1,OP3,scripted,OP3_HARD,3,2,12487
27287,1,11.781,30.492,8,3,0,8.68375,5.16603,0.116667,OP3,scripted,OP3_HARD,3,2,12487
27288,1,15.246,30.492,3,7,0,6.32972,4.91253,0.116667,OP3,scripted,OP3_HARD,3,2,12487
27289,1,13.167,31.185,12,3,0,7.47184,4.65844,0.0916667,OP3,snapshot,,3,2,12488
27290,1,11.781,33.957,9,3,0,5.51667,2.85529,0.075,OP3,scripted,OP3_HARD,3,2,12489
27291,1,9.702,33.957,14,5,0,6.40261,4.21003,0.108333,OP3,snapshot,,3,2,12490
27292,1,11.088,31.185,14,5,0,5.20807,3.7555,0.108333,OP3,snapshot,,3,2,12491
27293,1,15.246,37.422,8,3,0,8.99516,4.93054,0.0916667,OP3,species,,3,2,12492
27294,0,10.395,29.799,18,3,0,3.75937,2.05051,0.0916667,OP3,species,,2,3,12493
27295,1,9.702,34.65,12,4,0,5.5128,3.79701,0.0833333,OP3,snapshot,,3,2,12494
27296,1,12.474,31.185,14,8,0,7.37197,4.67213,0.0833333,OP3,scripted,OP3_HARD,3,2,12495
27297,1,12.474,37.422,12,5,0,5.91052,3.47455,0.0833333,OP3,snapshot,,3,2,12496
27298,0,10.395,34.65,29,3,0,6.94064,3.85872,0.075,OP3,snapshot,,2,3,12497
27299,1,10.395,29.799,10,7,0,5.06945,3.66059,0.0833333,OP3,scripted,OP3_HARD,3,1,12498
27300,0,13.167,29.106,3,3,0,8.12485,3.85628,0.0833333,OP3,scripted,OP3_HARD,2,3,12498
27301,1,11.781,31.878,12,6,0,5.85344,4.17022,0.0833333,OP3,scripted,OP3_HARD,3,2,12498
27302,1,11.781,29.799,12,6,0,6.8824,4.02113,0.0666667,OP3,scripted,OP3_HARD,3,2,12498
27303,1,11.781,34.65,12,7,0,5.05843,4.3601,0.108333,OP3,snapshot,,3,2,12499
27304,0,13.167,29.799,7,6,0,7.82153,3.87094,0.0833333,OP3,scripted,OP3_HARD,2,3,12500
27305,0,13.86,34.65,14,5,0,9.76296,4.91121,0.125,OP3,scripted,OP3_HARD,2,3,12500
27306,1,10.395,36.036,28,5,0,6.42442,4.68127,0.0833333,OP3,snapshot,,3,2,12501
27307,1,10.395,31.185,7,8,0,6.98635,4.1343,0.1,OP3,scripted,OP3_HARD,3,1,12502
27308,1,13.167,35.343,19,4,0,8.26836,4.34187,0.1,OP3,scripted,OP3_HARD,3,2,12502
27309,1,11.781,26.334,7,6,0,7.232,5.20881,0.0666667,OP3,scripted,OP3_HARD,3,1,12502
27310,0,11.088,36.729,19,9,0,5.1815,3.59644,0.0666667,OP3,snapshot,,2,3,12503
27311,0,9.702,31.878,13,7,0,6.50467,3.85634,0.1,OP3,species,,2,3,12504
27312,1,12.474,28.413,5,4,0,5.54766,3.69789,0.0916667,OP3,snapshot,,3,2,12505
27313,0,9.702,33.264,27,5,0,6.01107,4.05763,0.075,OP3,snapshot,,2,3,12506
27314,0,10.395,38.115,19,8,0,6.74449,4.11599,0.1,OP3,snapshot,,2,3,12506
27315,1,12.474,32.571,20,3,0,7.10228,4.78965,0.0833333,OP3,scripted,OP3_HARD,3,2,12507
27316,1,13.167,34.65,7,4,0,6.44448,3.94137,0.075,OP3,snapshot,,3,2,12508
27317,0,10.395,29.799,8,6,0,5.70598,3.73888,0.075,OP3,species,,2,3,12509
27318,1,11.781,28.413,7,6,0,5.31419,4.00956,0.0916667,OP3,scripted,OP3_HARD,3,1,12510
27319,0,10.395,28.413,14,3,0,6.37342,4.73381,0.0666667,OP3,scripted,OP3_HARD,2,3,12510
27320,1,13.86,29.106,10,3,0,7.34875,4.22943,0.0833333,OP3,snapshot,,3,1,12511
27321,1,12.474,29.799,5,2,0,6.10417,3.95327,0.0666667,OP3,snapshot,,3,2,12512
27322,1,11.781,34.65,5,6,0,6.73459,4.467,0.0833333,OP3,snapshot,,3,2,12513
27323,1,11.088,33.264,3,1,0,6.03225,3.65926,0.075,OP3,scripted,OP3_HARD,3,2,12514
27324,1,14.553,28.413,12,5,0,7.4665,5.23002,0.1,OP3,scripted,OP3_HARD,3,1,12514
27325,1,11.088,33.957,10,4,0,6.65601,4.36143,0.0666667,OP3,snapshot,,3,2,12515
27326,1,11.781,31.878,6,4,0,7.25689,4.07588,0.075,OP3,snapshot,,3,2,12516
27327,1,11.781,28.413,9,3,0,7.38377,4.6122,0.0833333,OP3,snapshot,,3,2,12517
27328,0,11.781,29.106,7,1,0,9.09233,3.78527,0.0833333,OP3,species,,2,3,12518
27329,1,12.474,33.957,31,2,0,5.72572,4.1522,0.0666667,OP3,snapshot,,3,2,12519
27330,1,12.474,27.72,10,7,0,6.12154,4.97339,0.1,OP3,scripted,OP3_HARD,3,2,12520
27331,1,10.395,29.799,5,4,0,7.18771,4.7734,0.0916667,OP3,scripted,OP3_HARD,3,1,12520
27332,0,10.395,28.413,6,1,0,6.99633,3.47994,0.108333,OP3,scripted,OP3_HARD,2,3,12520
