opponent,map,episode_index,episode_seed,c0_json,outcome_z0,outcome_z3
OP7_DEEP_FORTRESS,map_b_split_lane_v2,40,54055,"[0.08626039326190948, 0.35773929953575134, 0.027325209230184555, 0.17570388317108154, 0.6242119669914246, 0.22789481282234192, 0.009187170304358006, 0.220089852809906, 0.5195891857147217, 0.5524446368217468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4475553631782532, 0.4804108142852783, 0.8280782699584961, 0.9045389294624329, 1.0, 1.0, 0.0, 0.6161609292030334, 0.5086692571640015, 0.0, 0.0, 1.0, 0.5, 0.39809751510620117, 0.0]",1.0,-1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,41,54056,"[0.03893529251217842, 0.2982746660709381, 0.015794383361935616, 0.22509858012199402, 0.5963460803031921, 0.43540236353874207, 0.03302313759922981, 0.04588507488369942, 0.6023346781730652, 0.5089036226272583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4910963773727417, 0.3976653218269348, 0.8236433863639832, 0.9542189836502075, 1.0, 1.0, 0.0, 0.617674708366394, 0.5418190956115723, 0.0, 0.0, 0.5, 1.0, 0.282184898853302, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,42,54057,"[0.07629350572824478, 0.3725370764732361, 0.005115721374750137, 0.21230562031269073, 0.5714669227600098, 0.30602309107780457, 0.007572237867861986, 0.05823964625597, 0.5640285015106201, 0.5043983459472656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4956016540527344, 0.4359714984893799, 0.8066774606704712, 0.9755303859710693, 1.0, 1.0, 0.0, 0.5451582670211792, 0.5004350543022156, 0.0, 0.0, 0.5, 1.0, 0.2710970938205719, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,43,54058,"[0.07762128114700317, 0.3275229334831238, 0.008515985682606697, 0.20316500961780548, 0.5903545618057251, 0.4126285910606384, 0.06676430255174637, 0.020612793043255806, 0.5606532096862793, 0.4545099437236786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.545490026473999, 0.4393467903137207, 0.8228581547737122, 0.9135249257087708, 1.0, 1.0, 0.0, 0.558305025100708, 0.4751700460910797, 0.0, 0.0, 0.5, 1.0, 0.2732173204421997, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,44,54059,"[0.11181680858135223, 0.29524150490760803, 0.022799726575613022, 0.11095910519361496, 0.553896963596344, 0.3672918677330017, 0.044886514544487, 0.06478943675756454, 0.49618974328041077, 0.44527891278266907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5547211170196533, 0.5038102865219116, 0.944260835647583, 0.9488991498947144, 1.0, 1.0, 0.0, 0.46723830699920654, 0.42079001665115356, 0.0, 0.0, 1.0, 1.0, 0.192096546292305, 0.0]",1.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,45,54060,"[0.03955007344484329, 0.5417231321334839, 0.02940540388226509, 0.07135084271430969, 0.5698318481445312, 0.2514283061027527, 0.055763233453035355, 0.1568932682275772, 0.544758141040802, 0.5134751796722412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4865248203277588, 0.455241858959198, 0.8831679821014404, 0.9399794340133667, 1.0, 1.0, 0.0, 0.6285825967788696, 0.5600873827934265, 0.0, 0.0, 0.5, 0.5, 0.24368101358413696, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,46,54061,"[0.08022311329841614, 0.24585933983325958, 0.0276089608669281, 0.03963533788919449, 0.6177115440368652, 0.5540024638175964, 0.00819530338048935, 0.05515380576252937, 0.4978823661804199, 0.5738932490348816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4261067509651184, 0.5021176338195801, 0.9224758744239807, 0.8525923490524292, 1.0, 1.0, 0.0, 0.6220886707305908, 0.560286819934845, 0.0, 0.0, 1.0, 0.5, 0.10406270623207092, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,47,54062,"[0.09077366441488266, 0.4923570156097412, 0.04822395369410515, 0.16816827654838562, 0.5325763821601868, 0.2785854935646057, 0.003930817358195782, 0.20216985046863556, 0.5547212362289429, 0.48285266757011414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5171473026275635, 0.44527876377105713, 0.9593143463134766, 0.8573644161224365, 1.0, 1.0, 0.0, 0.5505484342575073, 0.43626952171325684, 0.0, 0.0, 0.5, 0.5, 0.37715408205986023, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,48,54063,"[0.1340649574995041, 0.30164238810539246, 0.032297320663928986, 0.21421745419502258, 0.5849493741989136, 0.37285423278808594, 0.08115844428539276, 0.19332091510295868, 0.5096761584281921, 0.466734915971756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5332651138305664, 0.49032384157180786, 0.8347489833831787, 0.8006497621536255, 1.0, 1.0, 0.0, 0.53314208984375, 0.3497743606567383, 0.0, 0.0, 0.5, 0.5, 0.4263041019439697, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,49,54064,"[0.011149373836815357, 0.38258951902389526, 0.008528227917850018, 0.2743178606033325, 0.5668474435806274, 0.4175138473510742, 0.05086280405521393, 0.06399569660425186, 0.6309882998466492, 0.4632943570613861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5367056131362915, 0.36901170015335083, 0.7494655847549438, 0.983330488204956, 1.0, 1.0, 0.0, 0.6239243149757385, 0.5425001978874207, 0.0, 0.0, 0.0, 1.0, 0.356196790933609, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,50,54065,"[0.03560192510485649, 0.3342645764350891, 0.0029746510554105043, 0.059281375259160995, 0.6221685409545898, 0.43703600764274597, 0.03446536883711815, 0.15586210787296295, 0.5679254531860352, 0.5220345258712769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47796547412872314, 0.43207454681396484, 0.9447754621505737, 0.9264018535614014, 1.0, 1.0, 0.0, 0.6164007782936096, 0.5491614937782288, 0.0, 0.0, 1.0, 0.5, 0.21898320317268372, 0.0]",2.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,51,54066,"[0.03082820028066635, 0.2853108048439026, 0.016474977135658264, 0.23105117678642273, 0.6192523837089539, 0.31392186880111694, 0.05244871973991394, 0.10174733400344849, 0.5771758556365967, 0.5158452391624451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48415476083755493, 0.4228241443634033, 0.8355173468589783, 0.9059188365936279, 1.0, 1.0, 0.0, 0.6397990584373474, 0.5745769739151001, 0.0, 0.0, 0.5, 1.0, 0.3461078405380249, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,52,54067,"[0.09939124435186386, 0.3910568654537201, 0.01201894972473383, 0.13840048015117645, 0.6040810346603394, 0.2436843365430832, 0.06029415503144264, 0.2393544763326645, 0.520269513130188, 0.4904768466949463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5095231533050537, 0.479730486869812, 0.8977365493774414, 0.8584214448928833, 1.0, 1.0, 0.0, 0.5842189192771912, 0.4348611831665039, 0.0, 0.0, 1.0, 0.5, 0.38575318455696106, 0.0]",3.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,53,54068,"[0.05270512402057648, 0.37988921999931335, 0.010406729765236378, 0.17742590606212616, 0.5689965486526489, 0.3496343493461609, 0.02023087628185749, 0.10624060779809952, 0.5587447881698608, 0.48888272047042847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5111172795295715, 0.44125521183013916, 0.8487190008163452, 0.8892087340354919, 1.0, 1.0, 0.0, 0.5556604266166687, 0.5165261626243591, 0.0, 0.0, 0.5, 1.0, 0.28588053584098816, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,54,54069,"[0.07738200575113297, 0.513949990272522, 0.053823843598365784, 0.04143901914358139, 0.5796061158180237, 0.30640172958374023, 0.06584127247333527, 0.146742582321167, 0.48466047644615173, 0.48362380266189575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5163761973381042, 0.5153394937515259, 0.8665437698364258, 0.8909573554992676, 1.0, 1.0, 0.0, 0.5672605037689209, 0.4941939413547516, 0.0, 0.0, 0.5, 0.5, 0.2287646234035492, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,55,54070,"[0.10102859884500504, 0.4085845947265625, 0.06821975857019424, 0.1812313199043274, 0.5217760801315308, 0.4100578725337982, 0.019420577213168144, 0.14357538521289825, 0.44985687732696533, 0.44033920764923096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.559660792350769, 0.5501431226730347, 0.8398870825767517, 0.8683940172195435, 1.0, 1.0, 0.0, 0.4774880111217499, 0.3353974521160126, 0.0, 0.0, 0.5, 0.5, 0.3385287821292877, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,56,54071,"[0.06676079332828522, 0.28443410992622375, 0.05492929741740227, 0.06978613883256912, 0.5485117435455322, 0.08861101418733597, 0.05087381228804588, 0.08215045928955078, 0.4793511629104614, 0.4644133448600769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5355866551399231, 0.5206488370895386, 0.9490162134170532, 0.7899879813194275, 1.0, 1.0, 0.0, 0.5300816893577576, 0.41832274198532104, 0.0, 0.0, 1.0, 0.0, 0.18543800711631775, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,57,54072,"[0.0721287876367569, 0.15375950932502747, 0.0003075919230468571, 0.03628334775567055, 0.6082819700241089, 0.16541525721549988, 0.037001293152570724, 0.014570511877536774, 0.5539034605026245, 0.540056586265564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45994341373443604, 0.4460965394973755, 0.8364856839179993, 0.8208823800086975, 1.0, 1.0, 0.0, 0.5376879572868347, 0.4999590814113617, 0.0, 0.0, 0.5, 0.5, 0.07605141401290894, 0.0]",1.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,58,54073,"[0.03969433531165123, 0.48172077536582947, 0.015107334591448307, 0.03543931245803833, 0.6550859212875366, 0.272719144821167, 0.014105573296546936, 0.19339731335639954, 0.5702143311500549, 0.6089743971824646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3910256028175354, 0.42978566884994507, 0.8964341282844543, 0.8684136271476746, 1.0, 1.0, 0.0, 0.6776049733161926, 0.6165065169334412, 0.0, 0.0, 1.0, 0.5, 0.23243606090545654, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,59,54074,"[0.1557924896478653, 0.3385683000087738, 0.01151306089013815, 0.2731970548629761, 0.5584486722946167, 0.47577476501464844, 0.01741042546927929, 0.03542865812778473, 0.5207448601722717, 0.49604591727256775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5039540529251099, 0.47925513982772827, 0.7315120697021484, 0.9096280336380005, 1.0, 1.0, 0.0, 0.5024965405464172, 0.4093046188354492, 0.0, 0.0, 0.0, 1.0, 0.31291499733924866, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,60,54075,"[0.08007850497961044, 0.4620169401168823, 0.03990476578474045, 0.03253675997257233, 0.5973909497261047, 0.290543794631958, 0.02172771282494068, 0.06319217383861542, 0.4870125651359558, 0.504952609539032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.495047390460968, 0.5129874348640442, 0.9094866514205933, 0.9746218323707581, 1.0, 1.0, 0.0, 0.5479421615600586, 0.46193230152130127, 0.0, 0.0, 1.0, 1.0, 0.11831139028072357, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,61,54076,"[0.07171734422445297, 0.3139767646789551, 0.032354239374399185, 0.28984200954437256, 0.5513914227485657, 0.46522489190101624, 0.03401768580079079, 0.058226194232702255, 0.5564271807670593, 0.4778839945793152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5221160054206848, 0.4435728192329407, 0.747520923614502, 0.9443156719207764, 1.0, 1.0, 0.0, 0.574800431728363, 0.4210434854030609, 0.0, 0.0, 0.0, 1.0, 0.3590773046016693, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,62,54077,"[0.08794036507606506, 0.31120532751083374, 0.0568663626909256, 0.24082227051258087, 0.5776466727256775, 0.02669115550816059, 0.06364287436008453, 0.004946952685713768, 0.49753543734550476, 0.5478487610816956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45215123891830444, 0.5024645328521729, 0.7881457209587097, 0.6665260195732117, 1.0, 1.0, 0.0, 0.6152780652046204, 0.484481543302536, 0.0, 0.0, 0.0, 0.0, 0.3112800717353821, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,63,54078,"[0.051309984177351, 0.402015745639801, 0.017896553501486778, 0.066348597407341, 0.5943195223808289, 0.30084481835365295, 0.056996602565050125, 0.1795305609703064, 0.5321349501609802, 0.4835399389266968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5164600610733032, 0.4678650498390198, 0.9820505976676941, 0.8580712080001831, 1.0, 1.0, 0.0, 0.5807603597640991, 0.48997291922569275, 0.0, 0.0, 1.0, 0.5, 0.2570808231830597, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,0,55015,"[0.12497947365045547, 0.5266515612602234, 0.0028181406669318676, 0.0651644915342331, 0.6003734469413757, 0.3761889636516571, 0.01812978833913803, 0.10086794942617416, 0.4908922612667084, 0.526231050491333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.473768949508667, 0.5091077089309692, 0.8804306387901306, 0.9198423624038696, 1.0, 1.0, 0.0, 0.5107707977294922, 0.4603457450866699, 0.0, 0.0, 0.5, 1.0, 0.16770970821380615, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,1,55016,"[0.08736374229192734, 0.17027853429317474, 0.03978930041193962, 0.154375821352005, 0.5291047692298889, 0.5372520685195923, 0.014004302211105824, 0.10891176015138626, 0.5542203187942505, 0.47828158736228943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5217183828353882, 0.4457796812057495, 0.9629805088043213, 0.9053999781608582, 1.0, 1.0, 0.0, 0.599882185459137, 0.5062660574913025, 0.0, 0.0, 0.5, 0.5, 0.269229531288147, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,2,55017,"[0.07434740662574768, 0.5372067093849182, 0.005825986620038748, 0.026219235733151436, 0.5520583391189575, 0.2854100465774536, 0.05026089400053024, 0.18128788471221924, 0.5553038716316223, 0.49804791808128357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.501952052116394, 0.4446961283683777, 0.8425506949424744, 0.8868482708930969, 1.0, 1.0, 0.0, 0.5711261034011841, 0.5310297608375549, 0.0, 0.0, 0.5, 0.5, 0.21498486399650574, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,3,55018,"[0.14578969776630402, 0.21711038053035736, 0.024991804733872414, 0.19095712900161743, 0.5859563946723938, 0.5140767097473145, 0.03898553177714348, 0.1011279970407486, 0.4833270311355591, 0.5434014797210693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45659852027893066, 0.5166729688644409, 0.9259694814682007, 0.9359760880470276, 1.0, 1.0, 0.0, 0.5683727264404297, 0.47384512424468994, 0.0, 0.0, 0.5, 0.5, 0.3009679913520813, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,4,55019,"[0.11439267545938492, 0.4229357838630676, 0.05326022207736969, 0.0973348468542099, 0.5522657632827759, 0.36796051263809204, 0.0023305185604840517, 0.26961585879325867, 0.4342883825302124, 0.5470619797706604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4529380202293396, 0.5657116174697876, 0.8991082906723022, 0.740599513053894, 1.0, 1.0, 0.0, 0.523525595664978, 0.44874337315559387, 0.0, 0.0, 1.0, 0.0, 0.3805796205997467, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,5,55020,"[0.0652499869465828, 0.13332489132881165, 0.0476517379283905, 0.06905454397201538, 0.5506734848022461, 0.519740104675293, 0.04594593495130539, 0.1394452452659607, 0.5674191117286682, 0.4348399043083191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5651600956916809, 0.4325808882713318, 0.839767336845398, 0.900043249130249, 1.0, 1.0, 0.0, 0.631565511226654, 0.5033875107765198, 0.0, 0.0, 0.5, 0.5, 0.2307197004556656, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,6,55021,"[0.008622359484434128, 0.3353384733200073, 0.001673129852861166, 0.06401039659976959, 0.5991860628128052, 0.2655707895755768, 0.02953091636300087, 0.13382229208946228, 0.5958540439605713, 0.5010457634925842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49895423650741577, 0.4041459560394287, 0.9214968085289001, 0.9444452524185181, 1.0, 1.0, 0.0, 0.6118561625480652, 0.562705934047699, 0.0, 0.0, 1.0, 0.5, 0.20107413828372955, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,7,55022,"[0.07572443783283234, 0.5801482796669006, 0.07109048217535019, 0.02502094954252243, 0.5510253310203552, 0.2664514482021332, 0.03844320401549339, 0.09433262795209885, 0.4969438314437866, 0.477670282125473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5223296880722046, 0.5030561685562134, 0.7845379114151001, 0.9863545298576355, 1.0, 1.0, 0.0, 0.5785937309265137, 0.483437180519104, 0.0, 0.0, 0.0, 0.5, 0.1772303581237793, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,8,55023,"[0.16381902992725372, 0.4771217107772827, 0.00637870654463768, 0.1056317612528801, 0.6330316662788391, 0.2703811824321747, 0.006486298982053995, 0.1862032413482666, 0.4312162399291992, 0.5780631899833679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4219368100166321, 0.5687837600708008, 0.8989089727401733, 0.8900187015533447, 1.0, 1.0, 0.0, 0.5497794151306152, 0.4769722521305084, 0.0, 0.0, 0.5, 0.5, 0.2921403646469116, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,9,55024,"[0.12127308547496796, 0.298356294631958, 0.023589786142110825, 0.21229825913906097, 0.5661531686782837, 0.27386969327926636, 0.060805026441812515, 0.22448265552520752, 0.5273039937019348, 0.5304968357086182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46950316429138184, 0.4726960062980652, 0.8406002521514893, 0.8528998494148254, 1.0, 1.0, 0.0, 0.5354278683662415, 0.36234572529792786, 0.0, 0.0, 0.5, 0.5, 0.44617676734924316, 0.0]",-1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,10,55025,"[0.07243216037750244, 0.3658619821071625, 0.01857488788664341, 0.29396066069602966, 0.5629457235336304, 0.28585493564605713, 0.05089018493890762, 0.04386385530233383, 0.5826339721679688, 0.4552268087863922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5447732210159302, 0.41736602783203125, 0.7176175117492676, 0.9729481339454651, 1.0, 1.0, 0.0, 0.576796293258667, 0.4541061222553253, 0.0, 0.0, 0.0, 1.0, 0.3617321252822876, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,11,55026,"[0.054016515612602234, 0.09019697457551956, 0.023459376767277718, 0.08666881918907166, 0.6015924215316772, 0.47163575887680054, 0.04423344135284424, 0.12016656994819641, 0.552574634552002, 0.5418386459350586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4581613540649414, 0.44742536544799805, 0.8231828808784485, 0.9551664590835571, 1.0, 1.0, 0.0, 0.6813686490058899, 0.5945653319358826, 0.0, 0.0, 0.5, 0.5, 0.2178368866443634, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,12,55027,"[0.02715703286230564, 0.474439412355423, 0.01780983805656433, 0.15288300812244415, 0.6423178911209106, 0.12424858659505844, 0.0005885385908186436, 0.10165730118751526, 0.5569937229156494, 0.5862609148025513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41373908519744873, 0.4430062770843506, 0.9589323401451111, 0.8656622767448425, 1.0, 1.0, 0.0, 0.7245038151741028, 0.6055417656898499, 0.0, 0.0, 0.5, 0.5, 0.25557589530944824, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,13,55028,"[0.10731501132249832, 0.1931990534067154, 0.014593363739550114, 0.1358983814716339, 0.5663231015205383, 0.19296877086162567, 0.03177978843450546, 0.04380234330892563, 0.4797561466693878, 0.5068675875663757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49313241243362427, 0.5202438831329346, 0.9432611465454102, 0.8831807374954224, 1.0, 1.0, 0.0, 0.48069852590560913, 0.45015859603881836, 0.0, 0.0, 0.5, 0.5, 0.19079624116420746, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,14,55029,"[0.12372079491615295, 0.40752679109573364, 0.047319039702415466, 0.21314288675785065, 0.5921911001205444, 0.4211016595363617, 0.033578917384147644, 0.003850536188110709, 0.4585147202014923, 0.4920419156551361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5079580545425415, 0.5414853096008301, 0.8118488192558289, 0.9244399666786194, 1.0, 1.0, 0.0, 0.515869140625, 0.4470817446708679, 0.0, 0.0, 0.5, 1.0, 0.25213125348091125, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,15,55030,"[0.1482226550579071, 0.16835205256938934, 0.0236454289406538, 0.04477228224277496, 0.6397750973701477, 0.49552714824676514, 0.030080646276474, 0.1477937251329422, 0.45156344771385193, 0.5991733074188232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40082669258117676, 0.5484365224838257, 0.8269302248954773, 0.9309393763542175, 1.0, 1.0, 0.0, 0.6075465083122253, 0.5158597826957703, 0.0, 0.0, 0.5, 0.5, 0.2014564871788025, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,16,55031,"[0.07038631290197372, 0.5686999559402466, 0.05060380697250366, 0.058715905994176865, 0.5566064715385437, 0.5250811576843262, 0.0327598862349987, 0.12019013613462448, 0.5048952102661133, 0.456034779548645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.543965220451355, 0.4951047897338867, 0.8356876373291016, 0.9072934985160828, 1.0, 1.0, 0.0, 0.5061807036399841, 0.41633865237236023, 0.0, 0.0, 0.5, 0.5, 0.20208802819252014, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,17,55032,"[0.08199363946914673, 0.43739748001098633, 0.051863543689250946, 0.16825087368488312, 0.648645281791687, 0.28317761421203613, 0.004524885676801205, 0.03321503847837448, 0.5308600664138794, 0.574612557888031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.425387442111969, 0.4691399335861206, 0.9063448309898376, 0.9431073665618896, 1.0, 1.0, 0.0, 0.6137827634811401, 0.5865470767021179, 0.0, 0.0, 0.5, 1.0, 0.20958483219146729, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,18,55033,"[0.05728079006075859, 0.27608704566955566, 0.0010109259746968746, 0.1344231367111206, 0.5480011105537415, 0.2540028393268585, 0.028092140331864357, 0.055613450706005096, 0.5477402806282043, 0.4752419888973236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.524757981300354, 0.45225971937179565, 0.9412410855293274, 0.9494742751121521, 1.0, 1.0, 0.0, 0.5122079253196716, 0.46508947014808655, 0.0, 0.0, 0.5, 1.0, 0.19673281908035278, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,19,55034,"[0.15742911398410797, 0.6257849931716919, 0.011615393683314323, 0.0032645263709127903, 0.559739887714386, 0.12619775533676147, 0.009453235194087029, 0.11268866062164307, 0.5088851451873779, 0.49309396743774414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5069060325622559, 0.49111485481262207, 0.714450478553772, 0.8746026158332825, 1.0, 1.0, 0.0, 0.6446574926376343, 0.5408517718315125, 0.0, 0.0, 0.0, 0.5, 0.1251499056816101, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,20,55035,"[0.12134788930416107, 0.3876025378704071, 0.002981830621138215, 0.23741675913333893, 0.5635195970535278, 0.10573986917734146, 0.051975883543491364, 0.048150353133678436, 0.5237683653831482, 0.5309693217277527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4690306782722473, 0.4762316346168518, 0.7911234498023987, 0.7998142838478088, 1.0, 1.0, 0.0, 0.5671570301055908, 0.4039340615272522, 0.0, 0.0, 0.0, 0.0, 0.3082870841026306, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane_v2,21,55036,"[0.11016795784235, 0.30692973732948303, 0.01831536553800106, 0.1364923119544983, 0.5902124643325806, 0.09268464893102646, 0.01332106813788414, 0.004698155913501978, 0.48102694749832153, 0.5716159343719482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42838406562805176, 0.5189730525016785, 0.8931634426116943, 0.7438172698020935, 1.0, 1.0, 0.0, 0.5421950817108154, 0.49199679493904114, 0.0, 0.0, 1.0, 0.0, 0.1518409550189972, 0.0]",1.0,2.0
