opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
OP5,2003,0,1,32,3,3,0,-0.09821727871894836,0.05265921354293823,-0.03926863521337509,0.054204776883125305,0.22788254916667938,0.26499390602111816,0.24171976745128632,0.26540377736091614
OP5,2003,0,2,64,1,3,1,-0.022932929918169975,0.0029366379603743553,-0.038898300379514694,-0.003294415771961212,0.2481265664100647,0.2546292543411255,0.2441965937614441,0.2530475854873657
OP5,2003,0,3,96,1,1,0,-0.027852874249219894,0.07388455420732498,-0.04638946056365967,0.01592792198061943,0.2419268935918808,0.26783549785614014,0.2374836951494217,0.2527539134025574
OP5,2003,0,4,128,3,1,1,-0.03644642233848572,0.02269875258207321,-0.06860601902008057,0.04170142114162445,0.24327562749385834,0.25809821486473083,0.23557646572589874,0.2630496919155121
OP5,2004,0,0,0,3,3,0,-0.12901556491851807,0.04644966870546341,-0.001932688057422638,0.11930844187736511,0.21695801615715027,0.25857067108154297,0.2463582307100296,0.27811309695243835
OP5,2004,0,1,32,1,3,1,-0.08523158729076385,0.10385148227214813,-0.016273122280836105,0.021075919270515442,0.22770243883132935,0.27509671449661255,0.2439584732055664,0.2532424032688141
OP5,2004,0,2,64,1,1,0,-0.05262307822704315,0.08721628040075302,-0.030224930495023727,0.043431855738162994,0.23399700224399567,0.2691173553466797,0.23929721117019653,0.2575884461402893
OP5,2004,0,3,96,1,1,0,-0.045327555388212204,0.07848580181598663,-0.05338367074728012,0.05363984405994415,0.23652899265289307,0.26770463585853577,0.23463116586208344,0.26113519072532654
OP5,2005,0,0,0,3,1,1,-0.117505744099617,0.04404934495687485,0.0077408961951732635,0.12395881116390228,0.21825115382671356,0.256518691778183,0.24737194180488586,0.2778582274913788
OP5,2005,0,1,32,1,3,1,-0.09620608389377594,0.017091892659664154,-0.02361997216939926,-0.01498778723180294,0.23365259170532227,0.2616828382015228,0.2512432038784027,0.2534213662147522
OP5,2005,0,2,64,1,1,0,-0.03433552011847496,0.02534547820687294,-0.05005403608083725,0.021384067833423615,0.24371202290058136,0.25869980454444885,0.23991118371486664,0.25767701864242554
OP5,2005,0,3,96,1,1,0,0.0030112043023109436,0.039361320436000824,-0.056531116366386414,0.011302925646305084,0.2507811486721039,0.2600647807121277,0.23628491163253784,0.252869188785553
OP5,2006,0,0,0,3,1,1,-0.13044585287570953,0.04492930695414543,0.0025611408054828644,0.11892066895961761,0.21658319234848022,0.2581007182598114,0.2473938763141632,0.27792221307754517
OP5,2006,0,1,32,1,3,1,-0.08619292825460434,0.05256057530641556,-0.03982146829366684,0.04921407997608185,0.23034539818763733,0.26463019847869873,0.24127838015556335,0.26374608278274536
OP5,2006,0,2,64,1,1,0,-0.021770518273115158,0.09050394594669342,-0.014727242290973663,0.05203024297952652,0.23795472085475922,0.26622846722602844,0.23963662981987,0.2561802268028259
OP5,2006,0,3,96,3,1,1,-0.04538722336292267,0.025933202356100082,-0.10283584892749786,0.043301716446876526,0.2432595044374466,0.26124250888824463,0.22967840731143951,0.2658195495605469
OP5,2006,0,4,128,3,3,0,-0.044873882085084915,0.011715247295796871,-0.08157719671726227,0.03561002016067505,0.24354633688926697,0.2577258348464966,0.23476944863796234,0.26395830512046814
OP5,2007,0,0,0,3,3,0,-0.12515000998973846,0.04578828439116478,0.004027176648378372,0.12449072301387787,0.21701984107494354,0.25747615098953247,0.2469450682401657,0.2785589098930359
OP5,2007,0,1,32,1,3,1,-0.05690496414899826,0.018837664276361465,-0.044010017067193985,0.007988005876541138,0.24045927822589874,0.2593798041343689,0.24358007311820984,0.25658082962036133
OP5,2007,0,2,64,1,1,0,-0.03389377146959305,0.07808681577444077,-0.021650396287441254,0.04299883544445038,0.23748816549777985,0.2656284272670746,0.24041371047496796,0.2564696669578552
OP5,2007,0,3,96,3,1,1,-0.048934727907180786,0.027961216866970062,-0.06740142405033112,0.03484242409467697,0.2410208284854889,0.26028555631637573,0.23661081492900848,0.2620828151702881
OP5,2008,0,0,0,3,3,0,-0.1383211314678192,0.04547356814146042,-0.0005924440920352936,0.12393015623092651,0.21508677303791046,0.2584846317768097,0.24684737622737885,0.279581218957901
OP5,2008,0,1,32,1,3,1,-0.07236675918102264,0.09691565483808517,-0.03857188671827316,0.022700496017932892,0.231558695435524,0.2742707431316376,0.2395179122686386,0.2546526789665222
OP5,2008,0,2,64,1,1,0,-0.05638371407985687,0.041858743876218796,-0.07048915326595306,0.027407370507717133,0.23942774534225464,0.2641439437866211,0.23607423901557922,0.2603541314601898
OP5,2008,0,3,96,3,1,1,-0.06456468254327774,-0.011437986977398396,-0.0580674409866333,0.07195401936769485,0.2376788705587387,0.2506473958492279,0.23922814428806305,0.2724456489086151
OP5,2009,0,0,0,3,3,0,-0.14784710109233856,0.04118603095412254,-0.0015269368886947632,0.11857663094997406,0.21408987045288086,0.2586378753185272,0.2478232979774475,0.279448926448822
OP5,2009,0,1,32,1,3,1,-0.07369162142276764,0.038437191396951675,-0.016919799149036407,0.0036933980882167816,0.23487801849842072,0.2627479135990143,0.24859824776649475,0.25377583503723145
OP5,2009,0,2,64,1,1,0,-0.03224185109138489,0.043251097202301025,-0.06970841437578201,0.009717106819152832,0.24482837319374084,0.2640267312526703,0.23582522571086884,0.2553196847438812
OP5,2009,0,3,96,1,1,0,-0.055593349039554596,0.1023649126291275,-0.01287565752863884,0.05335436761379242,0.2309540957212448,0.2704743444919586,0.24103368818759918,0.257537841796875
OP5,2010,0,0,0,3,1,1,-0.1425621062517166,0.04148107394576073,0.0006956644356250763,0.11461120843887329,0.21508316695690155,0.25854453444480896,0.2482118457555771,0.2781604528427124
