kind,failure_label,outcome_step,band,band_start_off,band_end_off,episode_key,opponent,eval_seed,train_seed,window_start,window_end,window_len,opp_has_carrier,opp_home_threatened,opp_leading,score_diff_at_end,score_stratum,carrier_unescorted_frac,mean_escort_distance,mean_carrier_pressure,carrier_pressure_trend,carrier_pressure_increasing,defender_tag_available_frac,mean_nearest_ready_defender,own_cooldown_bound_frac,both_forward_frac,none_forward_frac,mean_team_separation,intervention_margin,mate_can_intervene,leading_frac,trailing_frac
control,none,90,middle,-20,-10,OP11:9400026,OP11,9400026,3200003,70,80,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.3,nan,1.0,0.9,0.0,0.05964546538889408,nan,0.0,1.0,0.0
control,none,90,latest,-10,0,OP11:9400026,OP11,9400026,3200003,80,90,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,1.0,0.08044351451098919,nan,0.0,1.0,0.0
control,none,180,earliest,-30,-20,OP11:9400026,OP11,9400026,3200003,150,160,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.4,0.0,0.6,0.2499108374118805,nan,0.0,1.0,0.0
control,none,180,middle,-20,-10,OP11:9400026,OP11,9400026,3200003,160,170,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.2,nan,0.0,0.2,0.3,0.20040380954742432,nan,0.0,1.0,0.0
control,none,180,latest,-10,0,OP11:9400026,OP11,9400026,3200003,170,180,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.6,0.0,1.0,0.05228844713419676,nan,0.0,1.0,0.0
failure,tagged_while_carrying,35,earliest,-30,-20,OP11:9400027,OP11,9400027,3200003,5,15,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.0,0.2,0.1,0.24473828114569188,nan,0.0,0.0,0.0
failure,tagged_while_carrying,35,middle,-20,-10,OP11:9400027,OP11,9400027,3200003,15,25,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.1,0.7,0.07726628184318543,nan,0.0,0.0,0.0
failure,tagged_while_carrying,35,latest,-10,0,OP11:9400027,OP11,9400027,3200003,25,35,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.4,0.5,0.07599383667111397,nan,0.0,0.0,0.0
failure,tagged_while_carrying,104,earliest,-30,-20,OP11:9400027,OP11,9400027,3200003,74,84,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.2,0.3,0.23448539040982724,nan,0.0,1.0,0.0
failure,tagged_while_carrying,104,middle,-20,-10,OP11:9400027,OP11,9400027,3200003,84,94,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.5,0.20794621855020523,nan,0.0,1.0,0.0
failure,tagged_while_carrying,104,latest,-10,0,OP11:9400027,OP11,9400027,3200003,94,104,10,True,False,True,1.0,leading,0.0,0.18459181487560272,0.04688311740756035,nan,False,0.0,nan,1.0,0.3,0.4,0.17729219198226928,nan,0.0,1.0,0.0
control,none,150,earliest,-30,-20,OP11:9400027,OP11,9400027,3200003,120,130,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.2,nan,1.0,0.2,0.4,0.22748129367828368,nan,0.0,1.0,0.0
control,none,150,middle,-20,-10,OP11:9400027,OP11,9400027,3200003,130,140,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.4,0.6,0.059987008571624756,nan,0.0,1.0,0.0
control,none,150,latest,-10,0,OP11:9400027,OP11,9400027,3200003,140,150,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.1,0.0,0.7,0.1348086353391409,nan,0.0,1.0,0.0
control,none,30,earliest,-30,-20,OP11:9400028,OP11,9400028,3200003,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.0,0.0,0.9,0.19172415137290955,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP11:9400028,OP11,9400028,3200003,10,20,10,True,False,False,0.0,tied,1.0,0.5894932150840759,0.14313791692256927,-0.00893634557723999,False,0.0,nan,0.1,0.0,0.1,0.385010789334774,nan,0.0,0.0,0.0
control,none,30,latest,-10,0,OP11:9400028,OP11,9400028,3200003,20,30,10,True,True,False,0.0,tied,0.3,0.17585356533527374,0.11083756238222123,0.027635931968688965,False,0.0,nan,1.0,0.1,0.3,0.17585356533527374,nan,0.0,0.0,0.0
control,none,60,earliest,-30,-20,OP11:9400028,OP11,9400028,3200003,30,40,10,True,False,True,1.0,leading,0.0,0.10056991502642632,0.3047633171081543,0.1013372540473938,False,1.0,0.4819437861442566,1.0,0.0,0.9,0.1126541592180729,0.3813738711178303,1.0,0.8,0.0
control,none,60,middle,-20,-10,OP11:9400028,OP11,9400028,3200003,40,50,10,True,False,True,1.0,leading,1.0,0.32296737283468246,0.12733790464699268,0.008144252002239227,False,0.2,nan,0.7,0.6,0.0,0.19899831116199493,nan,0.0,1.0,0.0
control,none,60,latest,-10,0,OP11:9400028,OP11,9400028,3200003,50,60,10,True,False,True,1.0,leading,0.5,0.22042395770549775,0.12450182884931564,0.28255750983953476,False,0.0,nan,0.6,0.0,0.7,0.22042395770549775,nan,0.0,1.0,0.0
failure,tagged_while_carrying,20,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.4315802812576294,nan,0.0,0.0,0.0
failure,tagged_while_carrying,20,latest,-10,0,OP11:9400029,OP11,9400029,3200003,10,20,10,True,True,False,0.0,tied,0.0,0.08284171856939793,0.3073374778032303,-0.08664354681968689,True,1.0,0.3073374778032303,0.0,0.8,0.0,0.17840470150113105,0.22449575923383236,1.0,0.0,0.0
failure,dropped_the_flag,20,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.4315802812576294,nan,0.0,0.0,0.0
failure,dropped_the_flag,20,latest,-10,0,OP11:9400029,OP11,9400029,3200003,10,20,10,True,True,False,0.0,tied,0.0,0.08284171856939793,0.3073374778032303,-0.08664354681968689,True,1.0,0.3073374778032303,0.0,0.8,0.0,0.17840470150113105,0.22449575923383236,1.0,0.0,0.0
failure,tagged_while_carrying,90,earliest,-30,-20,OP11:9400029,OP11,9400029,3200003,60,70,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.2459345206618309,nan,0.0,1.0,0.0
failure,tagged_while_carrying,90,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,70,80,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.2,0.4,0.15946346670389175,nan,0.0,1.0,0.0
failure,tagged_while_carrying,90,latest,-10,0,OP11:9400029,OP11,9400029,3200003,80,90,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.9,nan,1.0,0.0,0.4,0.2623746328055859,nan,0.0,1.0,0.0
control,none,60,earliest,-30,-20,OP11:9400029,OP11,9400029,3200003,30,40,10,True,False,False,0.0,tied,0.6,0.20321375653147697,0.11030136644840241,0.07174623757600784,False,0.1,0.2533298134803772,0.9,0.0,0.7,0.20321375653147697,-0.1605190634727478,0.0,0.0,0.0
control,none,60,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,40,50,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.0,1.0,0.11737556047737599,nan,0.0,1.0,0.0
control,none,60,latest,-10,0,OP11:9400029,OP11,9400029,3200003,50,60,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.3,nan,0.9,0.7,0.0,0.15813400708138942,nan,0.0,1.0,0.0
control,none,120,earliest,-30,-20,OP11:9400029,OP11,9400029,3200003,90,100,10,True,False,True,1.0,leading,1.0,0.2458697646856308,0.13955459147691726,0.09868592023849487,False,0.6,0.17046622931957245,0.1,0.4,0.2,0.2458697646856308,-0.07316371550162633,0.0,1.0,0.0
control,none,120,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,100,110,10,True,True,True,2.0,leading,0.0,0.10984135294953982,0.13871753960847855,-0.016159623861312866,True,0.6,0.17328772445519766,0.9,0.0,1.0,0.107264643907547,0.06344637150565784,0.8333333333333334,1.0,0.0
control,none,120,latest,-10,0,OP11:9400029,OP11,9400029,3200003,110,120,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.5,nan,1.0,0.3,0.4,0.1295878052711487,nan,0.0,1.0,0.0
control,none,150,earliest,-30,-20,OP11:9400029,OP11,9400029,3200003,120,130,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.3,nan,0.7,0.1,0.4,0.22969707250595092,nan,0.0,1.0,0.0
control,none,150,middle,-20,-10,OP11:9400029,OP11,9400029,3200003,130,140,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.8,0.0,0.6,0.17563441209495068,nan,0.0,1.0,0.0
control,none,150,latest,-10,0,OP11:9400029,OP11,9400029,3200003,140,150,10,True,True,True,2.0,leading,1.0,0.31319572031497955,0.12042268179357052,0.08372009545564651,False,0.7,0.44798198342323303,1.0,0.8,0.0,0.21134421229362488,0.13478626310825348,1.0,1.0,0.0
failure,tagged_while_carrying,97,earliest,-30,-20,OP12:9400000,OP12,9400000,3200003,67,77,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.4,0.4,0.07685788571834565,nan,0.0,1.0,0.0
failure,tagged_while_carrying,97,middle,-20,-10,OP12:9400000,OP12,9400000,3200003,77,87,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.1,0.7,0.0827027514576912,nan,0.0,1.0,0.0
failure,tagged_while_carrying,97,latest,-10,0,OP12:9400000,OP12,9400000,3200003,87,97,10,True,True,True,1.0,leading,0.0,0.07882128443036761,0.4782010316848755,-0.5568244159221649,True,1.0,0.4782010316848755,0.0,1.0,0.0,0.08125286549329758,0.39937974725450787,1.0,1.0,0.0
control,none,30,earliest,-30,-20,OP12:9400000,OP12,9400000,3200003,0,10,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.18386783748865126,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP12:9400000,OP12,9400000,3200003,10,20,10,True,True,False,0.0,tied,0.6,0.22057082802057265,0.6512925386428833,-0.13443464040756226,True,1.0,0.6512925386428833,0.0,1.0,0.0,0.1753276914358139,0.4307217106223106,1.0,0.0,0.0
control,none,30,latest,-10,0,OP12:9400000,OP12,9400000,3200003,20,30,10,True,True,False,0.0,tied,0.0,0.09302350208163261,0.25868815518915655,-0.42841672897338867,True,0.8,0.3087330795824528,0.4,0.2,0.6,0.09302350208163261,0.21471767406910658,0.7,0.0,0.0
control,none,60,earliest,-30,-20,OP12:9400000,OP12,9400000,3200003,30,40,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.3,nan,1.0,0.0,0.8,0.08380482234060764,nan,0.0,1.0,0.0
control,none,60,middle,-20,-10,OP12:9400000,OP12,9400000,3200003,40,50,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.4,nan,0.9,0.6,0.0,0.17082020491361619,nan,0.0,1.0,0.0
control,none,60,latest,-10,0,OP12:9400000,OP12,9400000,3200003,50,60,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.8,0.21763778254389762,nan,0.0,1.0,0.0
control,none,30,earliest,-30,-20,OP12:9400001,OP12,9400001,3200003,0,10,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.1,0.8,0.05862575862556696,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP12:9400001,OP12,9400001,3200003,10,20,10,True,True,False,0.0,tied,0.0,0.07931629940867424,0.5689761936664581,0.01758188009262085,False,1.0,0.5689761936664581,0.0,1.0,0.0,0.07218213044106961,0.4896598942577839,1.0,0.0,0.0
control,none,30,latest,-10,0,OP12:9400001,OP12,9400001,3200003,20,30,10,True,True,False,0.0,tied,0.0,0.09803019613027572,0.17956228777766228,-0.40233616530895233,True,0.9,0.2612924426794052,0.6,0.2,0.6,0.09803019613027572,0.16204074190722573,0.9,0.0,0.0
control,none,60,earliest,-30,-20,OP12:9400001,OP12,9400001,3200003,30,40,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.7,nan,1.0,0.0,1.0,0.09661419205367565,nan,0.0,1.0,0.0
control,none,60,middle,-20,-10,OP12:9400001,OP12,9400001,3200003,40,50,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.2,0.0,0.22852507084608079,nan,0.0,1.0,0.0
control,none,60,latest,-10,0,OP12:9400001,OP12,9400001,3200003,50,60,10,True,True,True,1.0,leading,0.7777777777777778,0.3994632288813591,0.4613717959986793,-0.08728131651878357,True,1.0,0.5947680142190721,0.0,0.0,0.2,0.39725951179862024,0.19530478533771303,1.0,1.0,0.0
control,none,90,earliest,-30,-20,OP12:9400001,OP12,9400001,3200003,60,70,10,True,True,True,2.0,leading,0.0,0.11759844273328782,0.14964173808693887,-0.19274042546749115,True,0.4,0.17177920043468475,0.7,0.0,1.0,0.14652556404471398,0.05909217335283756,0.6,1.0,0.0
control,none,90,middle,-20,-10,OP12:9400001,OP12,9400001,3200003,70,80,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.2,nan,1.0,0.6,0.2,0.1269364908337593,nan,0.0,1.0,0.0
control,none,90,latest,-10,0,OP12:9400001,OP12,9400001,3200003,80,90,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.5,0.2,0.8,0.06072152256965637,nan,0.0,1.0,0.0
failure,tagged_while_carrying,16,middle,-20,-10,OP12:9400002,OP12,9400002,3200003,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.05110704464217027,nan,0.0,0.0,0.0
failure,tagged_while_carrying,16,latest,-10,0,OP12:9400002,OP12,9400002,3200003,6,16,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.9,0.5,0.4,0.0643498569726944,nan,0.0,0.0,0.0
control,none,90,earliest,-30,-20,OP12:9400002,OP12,9400002,3200003,60,70,10,True,True,False,0.0,tied,0.0,0.10487691964954138,0.6856785863637924,-0.09338444471359253,True,0.7,0.6856785863637924,0.0,0.6,0.1,0.14871965460479258,0.580801666714251,1.0,0.0,0.0
control,none,90,middle,-20,-10,OP12:9400002,OP12,9400002,3200003,70,80,10,True,True,False,0.0,tied,0.0,0.10403072088956833,0.3694821044802666,-0.35997726023197174,True,1.0,0.3694821044802666,0.0,0.3,0.5,0.10403072088956833,0.26545138359069825,1.0,0.0,0.0
control,none,90,latest,-10,0,OP12:9400002,OP12,9400002,3200003,80,90,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.1,0.7,0.12293033376336097,nan,0.0,1.0,0.0
failure,tagged_while_carrying,14,middle,-20,-10,OP12:9400003,OP12,9400003,3200003,0,4,4,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.08774163387715816,nan,0.0,0.0,0.0
failure,tagged_while_carrying,14,latest,-10,0,OP12:9400003,OP12,9400003,3200003,4,14,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.8,0.5,0.4,0.09030002281069756,nan,0.0,0.0,0.0
failure,tagged_while_carrying,63,earliest,-30,-20,OP12:9400003,OP12,9400003,3200003,33,43,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.4,0.3,0.1683325059711933,nan,0.0,1.0,0.0
failure,tagged_while_carrying,63,middle,-20,-10,OP12:9400003,OP12,9400003,3200003,43,53,10,False,True,True,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.5,0.1,0.3,0.30919106155633924,nan,0.0,0.2,0.0
failure,tagged_while_carrying,63,latest,-10,0,OP12:9400003,OP12,9400003,3200003,53,63,10,True,True,False,0.0,tied,0.25,0.14930560998618603,0.13881593104451895,-0.20185451582074165,True,1.0,0.7041484117507935,1.0,0.5,0.0,0.24067714139819146,0.5548428017646074,1.0,0.0,0.0
failure,dropped_the_flag,64,earliest,-30,-20,OP12:9400003,OP12,9400003,3200003,34,44,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.5,0.2,0.16252127066254615,nan,0.0,1.0,0.0
failure,dropped_the_flag,64,middle,-20,-10,OP12:9400003,OP12,9400003,3200003,44,54,10,False,True,True,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.5,0.0,0.3,0.3289119958877563,nan,0.0,0.1,0.0
failure,dropped_the_flag,64,latest,-10,0,OP12:9400003,OP12,9400003,3200003,54,64,10,True,True,False,0.0,tied,0.2,0.13661422878503798,0.1403835318982601,-0.09907029569149017,True,1.0,0.5926495164632797,1.0,0.6,0.0,0.21426725760102272,0.45603528767824175,1.0,0.0,0.0
control,none,120,earliest,-30,-20,OP12:9400003,OP12,9400003,3200003,90,100,10,True,True,False,0.0,tied,0.0,0.08434058390557767,0.15095478370785714,0.1317741721868515,False,1.0,0.4436708211898804,0.5,0.3,0.6,0.08434058390557767,0.3593302372843027,1.0,0.0,0.0
control,none,120,middle,-20,-10,OP12:9400003,OP12,9400003,3200003,100,110,10,True,True,True,1.0,leading,0.0,0.07110008597373962,0.2829498052597046,nan,False,1.0,0.2829498052597046,1.0,0.0,0.7,0.20830193907022476,0.21184971928596497,1.0,0.9,0.0
control,none,120,latest,-10,0,OP12:9400003,OP12,9400003,3200003,110,120,10,True,True,True,1.0,leading,1.0,0.43705013394355774,0.11520740762352943,0.019429482519626617,False,1.0,0.7138036787509918,0.6,0.4,0.0,0.2703272856771946,0.2767535448074341,1.0,1.0,0.0
control,none,30,earliest,-30,-20,OP12:9400004,OP12,9400004,3200003,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.2,0.6,0.16185181587934494,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP12:9400004,OP12,9400004,3200003,10,20,10,True,True,False,0.0,tied,0.0,0.11758128843373722,0.5506493515438504,-0.09210479259490967,True,1.0,0.5506493515438504,0.0,0.8,0.0,0.12004036642611027,0.43306806311011314,1.0,0.0,0.0
control,none,30,latest,-10,0,OP12:9400004,OP12,9400004,3200003,20,30,10,True,False,True,1.0,leading,0.0,0.10378384217619896,0.2044723816215992,-0.27425700426101685,True,0.6,0.2129094364742438,0.6,0.0,1.0,0.09961951933801175,0.10912559429804485,1.0,0.4,0.0
failure,tagged_while_carrying,24,earliest,-30,-20,OP12:9400005,OP12,9400005,3200003,0,4,4,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.4017493575811386,nan,0.0,0.0,0.0
failure,tagged_while_carrying,24,middle,-20,-10,OP12:9400005,OP12,9400005,3200003,4,14,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.5,nan,0.5,0.0,0.8,0.39123925268650056,nan,0.0,0.0,0.0
failure,tagged_while_carrying,24,latest,-10,0,OP12:9400005,OP12,9400005,3200003,14,24,10,True,True,False,0.0,tied,0.8333333333333334,0.386794018248717,0.11605441321929295,0.05078771710395813,False,0.5,0.12271324396133423,1.0,0.0,0.0,0.43368583768606184,-0.22070803344249726,0.0,0.0,0.0
failure,tagged_while_carrying,75,earliest,-30,-20,OP12:9400005,OP12,9400005,3200003,45,55,10,False,True,True,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.8,0.0,0.1,0.34262180253863334,nan,0.0,0.1,0.0
failure,tagged_while_carrying,75,middle,-20,-10,OP12:9400005,OP12,9400005,3200003,55,65,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.23515185713768005,nan,0.0,0.0,0.0
failure,tagged_while_carrying,75,latest,-10,0,OP12:9400005,OP12,9400005,3200003,65,75,10,True,True,False,0.0,tied,0.5,0.21865277737379074,0.06816832162439823,0.0024114102125167847,False,0.9,0.7460919916629791,0.0,0.3,0.1,0.2837906301021576,0.5274392142891884,1.0,0.0,0.0
failure,dropped_the_flag,149,earliest,-30,-20,OP12:9400005,OP12,9400005,3200003,119,129,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.2,0.0,0.3082993559539318,nan,0.0,1.0,0.0
failure,dropped_the_flag,149,middle,-20,-10,OP12:9400005,OP12,9400005,3200003,129,139,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.9,0.13969176039099693,nan,0.0,1.0,0.0
failure,dropped_the_flag,149,latest,-10,0,OP12:9400005,OP12,9400005,3200003,139,149,10,True,True,True,1.0,leading,0.0,0.14248974124590555,0.5980318586031595,0.08671045303344727,False,1.0,0.7282571991284689,0.0,0.5,0.1,0.19175925701856614,0.5857674578825632,1.0,1.0,0.0
control,none,30,earliest,-30,-20,OP12:9400006,OP12,9400006,3200003,0,10,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.2,0.7,0.11768029928207398,nan,0.0,0.0,0.0
control,none,30,middle,-20,-10,OP12:9400006,OP12,9400006,3200003,10,20,10,True,True,False,0.0,tied,0.875,0.4096628576517105,0.3919878862798214,0.050306618213653564,False,1.0,0.3919878862798214,0.0,0.0,0.1,0.38293428272008895,-0.017674971371889114,0.25,0.0,0.0
control,none,30,latest,-10,0,OP12:9400006,OP12,9400006,3200003,20,30,10,True,False,True,1.0,leading,0.0,0.08551718791325887,0.23884639889001846,-0.31649893522262573,True,0.5,0.27450659573078157,0.5,0.0,1.0,0.0972089298069477,0.19058247208595275,0.8333333333333334,0.4,0.0
control,none,60,earliest,-30,-20,OP12:9400006,OP12,9400006,3200003,30,40,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.2,nan,1.0,0.4,0.4,0.12371944338083267,nan,0.0,1.0,0.0
control,none,60,middle,-20,-10,OP12:9400006,OP12,9400006,3200003,40,50,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.7,0.4,0.4,0.08697057738900185,nan,0.0,1.0,0.0
control,none,60,latest,-10,0,OP12:9400006,OP12,9400006,3200003,50,60,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,0.0,0.0,0.8,0.11704635769128799,nan,0.0,1.0,0.0
control,none,90,earliest,-30,-20,OP12:9400006,OP12,9400006,3200003,60,70,10,True,True,True,1.0,leading,1.0,0.3550025863306863,0.12026586383581161,-0.17654428631067276,True,1.0,0.6594560486929757,0.0,0.4,0.0,0.2937096104025841,0.30445346236228943,1.0,1.0,0.0
control,none,90,middle,-20,-10,OP12:9400006,OP12,9400006,3200003,70,80,10,True,False,True,2.0,leading,0.375,0.16696940129622817,0.1557222744449973,0.2147909179329872,False,1.0,0.36502425000071526,0.7,0.0,0.9,0.15047894231975079,0.19805484870448709,1.0,1.0,0.0
control,none,90,latest,-10,0,OP12:9400006,OP12,9400006,3200003,80,90,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.2,0.6,0.11378511637449265,nan,0.0,1.0,0.0
failure,tagged_while_carrying,16,middle,-20,-10,OP12:9400007,OP12,9400007,3200003,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.43973708152770996,nan,0.0,0.0,0.0
failure,tagged_while_carrying,16,latest,-10,0,OP12:9400007,OP12,9400007,3200003,6,16,10,True,False,False,0.0,tied,1.0,0.6087914705276489,0.09630174189805984,nan,False,0.3,nan,0.9,0.0,0.3,0.33429023921489714,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,middle,-20,-10,OP12:9400007,OP12,9400007,3200003,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.43973708152770996,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,latest,-10,0,OP12:9400007,OP12,9400007,3200003,6,16,10,True,False,False,0.0,tied,1.0,0.6087914705276489,0.09630174189805984,nan,False,0.3,nan,0.9,0.0,0.3,0.33429023921489714,nan,0.0,0.0,0.0
failure,tagged_while_carrying,132,earliest,-30,-20,OP12:9400007,OP12,9400007,3200003,102,112,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.7,0.0,0.2282617911696434,nan,0.0,1.0,0.0
failure,tagged_while_carrying,132,middle,-20,-10,OP12:9400007,OP12,9400007,3200003,112,122,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.8,0.2365530736744404,nan,0.0,1.0,0.0
failure,tagged_while_carrying,132,latest,-10,0,OP12:9400007,OP12,9400007,3200003,122,132,10,True,True,True,1.0,leading,0.4,0.20166577994823456,0.46746439933776857,-0.357878714799881,True,1.0,0.46746439933776857,0.0,0.4,0.0,0.2699341520667076,0.265798619389534,1.0,1.0,0.0
failure,dropped_the_flag,132,earliest,-30,-20,OP12:9400007,OP12,9400007,3200003,102,112,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.7,0.0,0.2282617911696434,nan,0.0,1.0,0.0
failure,dropped_the_flag,132,middle,-20,-10,OP12:9400007,OP12,9400007,3200003,112,122,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.8,0.2365530736744404,nan,0.0,1.0,0.0
failure,dropped_the_flag,132,latest,-10,0,OP12:9400007,OP12,9400007,3200003,122,132,10,True,True,True,1.0,leading,0.4,0.20166577994823456,0.46746439933776857,-0.357878714799881,True,1.0,0.46746439933776857,0.0,0.4,0.0,0.2699341520667076,0.265798619389534,1.0,1.0,0.0
failure,tagged_while_carrying,139,earliest,-30,-20,OP12:9400007,OP12,9400007,3200003,109,119,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,0.3,0.0,0.5,0.25104775056242945,nan,0.0,1.0,0.0
failure,tagged_while_carrying,139,middle,-20,-10,OP12:9400007,OP12,9400007,3200003,119,129,10,True,True,True,1.0,leading,1.0,0.31304603815078735,0.6031123697757721,-0.0350608229637146,True,1.0,0.6031123697757721,0.0,0.1,0.3,0.3118040099740028,0.29006633162498474,1.0,1.0,0.0
