scale,strategy,pole,seed,tick,agent,is_defender,carrying,tagged,teacher_tx,teacher_ty,adapt_category,adapt_macro,adapt_residual,committed_macro,commit_ticks_left,at_boundary,wants_switch,switch_blocked,exec_tx,exec_ty,exec_residual
4v4,GUARD,A,17600001,46,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,2,0,1,1,4.75,8.4444,3.1595
4v4,GUARD,A,17600001,46,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,47,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,47,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,47,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,8.4444,3.1595
4v4,GUARD,A,17600001,47,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,48,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,48,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,48,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,48,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,49,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,49,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,49,2,1,0,0,4.6489,11.4082,WAYPOINT,0,0.8587,4,2,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,49,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,50,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,50,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,50,2,1,0,0,4.7268,11.2508,WAYPOINT,0,0.6957,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,50,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,51,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,51,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,51,2,1,0,0,4.8702,10.873,WAYPOINT,0,0.3395,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600001,51,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,52,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,52,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,52,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,3,0,1,1,4.75,10.5556,2.8056
4v4,GUARD,A,17600001,52,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,53,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,53,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,53,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,2,0,1,1,4.75,10.5556,2.8056
4v4,GUARD,A,17600001,53,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,54,0,0,0,1,15.8405,9.6956,FORCED_HOME_TAGGED,0,13.8439,2,0,1,1,0,2.0,10.0,13.8439
4v4,GUARD,A,17600001,54,1,0,1,0,13.9442,14.4321,FORCED_HOME_CARRYING,0,12.74,2,0,1,1,0,2.0,10.0,12.74
4v4,GUARD,A,17600001,54,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,1,0,1,1,4.75,10.5556,2.8056
4v4,GUARD,A,17600001,54,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,55,0,0,0,1,15.6908,10.7743,FORCED_HOME_TAGGED,0,13.7127,0,0,1,0,0,2.0,10.0,13.7127
4v4,GUARD,A,17600001,55,1,0,1,0,14.0182,4.9276,FORCED_HOME_CARRYING,0,13.0448,0,3,0,0,0,2.0,10.0,13.0448
4v4,GUARD,A,17600001,55,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,10.5556,2.8056
4v4,GUARD,A,17600001,55,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,56,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,56,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,56,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,56,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,57,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,57,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,57,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,57,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,58,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,58,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,58,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,58,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,59,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,59,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,59,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,59,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,60,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,60,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,60,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,60,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,61,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,61,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,61,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,61,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,62,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,62,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,62,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,62,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,63,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,63,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,63,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,63,3,1,0,0,4.6853,8.6624,WAYPOINT,0,0.2274,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,64,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,64,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,64,2,1,0,0,4.539,8.402,WAYPOINT,0,0.2152,4,3,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,64,3,1,0,0,4.8978,10.7762,WAYPOINT,0,0.2656,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600001,65,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600001,65,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,65,2,1,0,0,4.539,8.402,WAYPOINT,0,0.2152,4,2,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,65,3,1,0,0,4.8978,10.7762,WAYPOINT,0,0.2656,0,3,0,0,0,4.75,10.5556,0.2656
4v4,GUARD,A,17600001,66,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,66,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,66,2,1,0,0,4.539,8.402,WAYPOINT,0,0.2152,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,66,3,1,0,0,4.8978,10.7762,WAYPOINT,0,0.2656,0,2,0,0,0,4.75,10.5556,0.2656
4v4,GUARD,A,17600001,67,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,67,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,67,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,67,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,10.5556,2.8056
4v4,GUARD,A,17600001,68,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,68,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,68,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,68,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,69,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,69,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600001,69,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,69,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,70,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,70,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,70,2,1,0,0,3.9868,7.7522,WAYPOINT,0,1.0304,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,70,3,1,0,0,4.2847,8.0558,WAYPOINT,0,0.6062,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,71,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,71,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,71,2,1,0,0,3.8526,7.6404,WAYPOINT,0,1.205,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600001,71,3,1,0,0,4.1342,7.8917,WAYPOINT,0,0.8275,4,0,1,1,0,2.0,10.0,3.0
4v4,GUARD,A,17600001,72,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,72,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,72,2,1,0,0,3.945,7.7159,WAYPOINT,0,1.0857,0,3,0,0,0,4.75,8.4444,1.0857
4v4,GUARD,A,17600001,72,3,1,0,0,3.6888,7.5205,WAYPOINT,0,1.407,0,3,0,0,0,4.75,8.4444,1.407
4v4,GUARD,A,17600001,73,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,73,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,73,2,1,0,0,4.0624,7.8213,WAYPOINT,0,0.928,0,2,0,0,0,4.75,8.4444,0.928
4v4,GUARD,A,17600001,73,3,1,0,0,3.4886,7.3954,WAYPOINT,0,1.6407,0,2,0,0,0,4.75,8.4444,1.6407
4v4,GUARD,A,17600001,74,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,74,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,74,2,1,0,0,3.6367,7.4858,WAYPOINT,0,1.4692,0,0,1,0,0,4.75,8.4444,1.4692
4v4,GUARD,A,17600001,74,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,1,0,1,1,4.75,8.4444,3.1595
4v4,GUARD,A,17600001,75,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,75,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,75,2,1,0,0,3.9403,7.7119,WAYPOINT,0,1.0919,0,0,1,0,0,4.75,8.4444,1.0919
4v4,GUARD,A,17600001,75,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,8.4444,3.1595
4v4,GUARD,A,17600001,76,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,76,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,76,2,1,0,0,4.2074,7.9684,WAYPOINT,0,0.7218,0,0,1,0,0,4.75,8.4444,0.7218
4v4,GUARD,A,17600001,76,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,77,0,0,1,0,14.2708,14.7535,FORCED_HOME_CARRYING,0,13.1593,2,0,1,1,0,2.0,10.0,13.1593
4v4,GUARD,A,17600001,77,1,0,0,0,16.1591,9.6866,GET_FLAG,2,0.0,2,0,1,0,0,16.1591,9.6866,0.0
4v4,GUARD,A,17600001,77,2,1,0,0,4.4419,8.2572,WAYPOINT,0,0.3606,0,0,1,0,0,4.75,8.4444,0.3606
4v4,GUARD,A,17600001,77,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,78,0,0,1,0,14.223,5.1728,FORCED_HOME_CARRYING,0,13.1417,0,3,0,0,0,2.0,10.0,13.1417
4v4,GUARD,A,17600001,78,1,0,0,0,15.9254,10.7503,GET_FLAG,2,0.0,2,3,0,0,0,15.9254,10.7503,0.0
4v4,GUARD,A,17600001,78,2,1,0,0,4.6135,8.527,WAYPOINT,0,0.1595,0,0,1,0,0,4.75,8.4444,0.1595
4v4,GUARD,A,17600001,78,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,79,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,79,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,79,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,4.75,8.4444,3.1595
4v4,GUARD,A,17600001,79,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,80,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,80,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,80,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,80,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,81,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,81,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,81,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,81,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,82,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,82,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,82,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,82,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,83,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,83,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,83,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,83,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,84,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,84,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,84,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,84,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,85,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,85,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,85,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,85,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,86,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,86,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,86,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,86,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,87,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,87,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,87,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,87,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,88,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,88,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,88,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,88,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,89,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,89,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,89,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,89,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,90,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,90,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,GUARD,A,17600001,90,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,90,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,91,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,91,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,91,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,91,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,92,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600001,92,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,92,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,92,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,93,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,93,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,GUARD,A,17600001,93,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,93,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,94,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600001,94,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600001,94,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600001,94,3,1,0,0,4.92,9.3119,WAYPOINT,0,0.884,4,1,0,1,1,2.0,10.0,3.0
4v4,GUARD,A,17600001,95,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
